,Host Since,Country,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Price,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Number of Reviews,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,Day,Month
2591,2015-01-22,Ireland,53.341193330168096,-6.3206472356983,3.0,1.0,2.0,2.0,89.0,0.0,1.0,0.0,3.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1
2592,2014-06-02,Ireland,53.34964996125459,-6.277691028289764,2.0,1.0,1.0,1.0,56.0,0.0,1.0,0.0,1.0,3.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,6
2593,2015-01-22,Ireland,53.34316161582804,-6.270461110069825,7.0,1.0,2.0,5.0,110.0,75.0,2.0,30.0,1.0,1125.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1
2594,2014-08-07,Ireland,53.340822819744616,-6.277731371736845,5.0,1.0,2.0,2.0,70.0,50.0,1.0,30.0,1.0,14.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,8
2595,2015-02-17,Ireland,53.33326376576951,-6.270441358990298,2.0,2.0,1.0,1.0,75.0,10.0,1.0,0.0,2.0,1125.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2
2596,2016-06-11,Ireland,53.3561423824619,-6.265256530938904,1.0,1.0,1.0,1.0,20.0,0.0,1.0,0.0,1.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,6
2598,2010-10-31,Ireland,53.35841882697319,-6.279766079799093,1.0,2.0,1.0,1.0,28.0,10.0,1.0,5.0,1.0,1125.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6,10
2599,2014-08-02,Ireland,53.35446189196182,-6.270763372463448,2.0,1.0,1.0,1.0,69.0,0.0,2.0,20.0,3.0,10.0,129.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,8
2600,2012-04-17,Ireland,53.34476219494699,-6.249782806048587,8.0,2.0,3.0,4.0,239.0,45.0,5.0,20.0,1.0,1125.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4
2601,2015-06-19,Ireland,53.34164019718748,-6.225456175142442,6.0,2.5,4.0,4.0,250.0,50.0,1.0,0.0,6.0,1125.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,6
