,Host Since,Country,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Price,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Number of Reviews,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,Day,Month
84660,2014-03-27,Germany,52.47319116240855,13.432200139982816,3.0,1.0,1.0,2.0,35.0,0.0,2.0,15.0,3.0,61.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3
84662,2017-02-19,Germany,52.482427746514055,13.428623784888464,4.0,1.0,2.0,2.0,56.0,10.0,1.0,20.0,3.0,30.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,2
84663,2015-03-31,Germany,52.4653096667785,13.44511834758388,3.0,1.0,0.0,2.0,45.0,0.0,1.0,20.0,2.0,1125.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3
84664,2016-01-23,Germany,52.47572983193119,13.42852444816729,2.0,1.0,1.0,1.0,35.0,10.0,1.0,60.0,2.0,1125.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5,1
84666,2013-06-19,Germany,52.477811360448335,13.428948912756418,4.0,1.0,2.0,2.0,52.0,0.0,2.0,8.0,1.0,1125.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,6
84667,2013-02-06,Germany,52.47812377190843,13.436663904645352,1.0,1.0,1.0,1.0,25.0,0.0,1.0,0.0,3.0,1125.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2
84668,2017-03-11,Germany,52.549401566352216,13.492784444439192,4.0,1.0,2.0,2.0,55.0,40.0,2.0,10.0,3.0,1125.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,3
84669,2012-09-11,Germany,52.51965649810464,13.492173350923071,6.0,2.0,2.0,3.0,135.0,35.0,3.0,15.0,1.0,1125.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,9
84671,2016-08-16,Germany,52.51371768520667,13.492134820851865,2.0,1.0,1.0,1.0,75.0,15.0,1.0,0.0,2.0,40.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,8
84673,2012-05-02,Germany,52.511313916594645,13.489642659941143,2.0,1.0,1.0,1.0,16.0,5.0,1.0,0.0,1.0,1125.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,5
84674,2017-04-11,Germany,52.48983429846562,13.51437876194383,2.0,1.0,2.0,2.0,24.0,0.0,1.0,0.0,2.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4
84675,2015-07-28,Germany,52.48151286472383,13.528977034310945,4.0,1.0,0.0,1.0,59.0,40.0,1.0,10.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7
